"doc_id","sentences","env","soc","gov","action","specificity","cti","CVR","Year","Revenue","Industry","Class","Corporate_structure","Region","Employees","env_soc_ratio"
"doc_7340",26,0.307692307692308,0.615384615384615,0.423076923076923,0.125,0,1,26853605,2019,"5329241000","Finance and Insurance","Large (C+)","Partnerships","Region Hovedstaden",1373,0.80952380952381
"doc_7341",32,0.3125,0.375,0.1875,0.2,0.2,0.5,14248331,2021,"465296872","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",120,0.954545454545455
"doc_7342",9,0.111111111111111,0.444444444444444,0.444444444444444,0,0,NA,31935830,2019,"408840000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",255,0.769230769230769
"doc_7343",27,0.518518518518518,0.518518518518518,0.185185185185185,0.714285714285714,0.0714285714285714,0.9,34693919,2019,"400410000","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",550,1
"doc_7344",5,0.2,0.4,0.6,0,0,NA,37407097,2018,"560416000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",NA,0.857142857142857
"doc_7345",27,0.259259259259259,0.37037037037037,0.37037037037037,0.285714285714286,0,1,16453617,2021,"1165053000","Real Estate","Large (C+)","Limited Liability Companies","Region Midtjylland",421,0.918918918918919
"doc_7346",8,0.125,0.625,0.75,1,0,1,39690748,2020,"274222000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",82,0.692307692307692
"doc_7347",11,0,0,0,NA,NA,NA,39341859,2020,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",NA,1
"doc_7348",14,0.285714285714286,0.5,0.5,0.25,0,1,43555928,2019,"347405000","Services","Large (C+)","Limited Liability Companies","Region Midtjylland",302,0.857142857142857
"doc_7349",28,0.285714285714286,0.464285714285714,0.178571428571429,0.375,0.125,0.666666666666667,33368771,2018,"1143251000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",53,0.878048780487805
"doc_735",31,0.129032258064516,0.612903225806452,0.580645161290323,0.5,0,1,15912200,2023,"367399000","Manufacturing","Large (C+)","Limited Liability Companies","Region Hovedstaden",210,0.7
"doc_7350",9,0,0.555555555555556,0.222222222222222,NA,NA,NA,26717078,2018,"NULL","Information and Communication","Small (A-B)","Limited Liability Companies","Region Hovedstaden",3,0.642857142857143
"doc_7351",18,0.444444444444444,0.666666666666667,0.444444444444444,0.125,0,1,53777813,2019,"2466986000","Knowledge Services","Large (C+)","Associations","Region Syddanmark",299,0.866666666666667
"doc_7352",33,0.545454545454545,0.242424242424242,0,0.611111111111111,0.333333333333333,0.909090909090909,61232028,2020,"468697000","Real Estate","Large (C+)","Foundations","Region Hovedstaden",42,1.24390243902439
"doc_7353",34,0.147058823529412,0.5,0.176470588235294,0.6,0.2,0.666666666666667,29212716,2020,"451699000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",295,0.764705882352941
"doc_7354",28,0.142857142857143,0.607142857142857,0.178571428571429,0.25,0,1,10114241,2019,"1426675000","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",76,0.711111111111111
"doc_7355",38,0.394736842105263,0.236842105263158,0.394736842105263,0.6,0.0666666666666667,0.888888888888889,41516887,2020,"888354000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",157,1.12765957446809
"doc_7356",30,0.433333333333333,0.1,0.166666666666667,0.230769230769231,0,1,30463013,2020,"359151036","Manufacturing","Large (C+)","Limited Liability Companies","Region Hovedstaden",270,1.3030303030303
"doc_7357",22,0.227272727272727,0.454545454545455,0.409090909090909,0.8,0,1,32667546,2019,"778795000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Syddanmark",301,0.84375
"doc_7358",16,0.0625,0.25,0.0625,0,0,NA,27932150,2019,"77388110","Transport","Small (A-B)","Limited Liability Companies","Region Hovedstaden",27,0.85
"doc_7359",8,0,0.625,0.375,NA,NA,NA,24347214,2019,"841808000","Trade","Large (C+)","Limited Liability Companies","Region Midtjylland",108,0.615384615384615
"doc_736",9,0.444444444444444,0.222222222222222,0.222222222222222,0.5,0,1,31605741,2018,"NULL","Trade","Small (A-B)","Limited Liability Companies","Region Syddanmark",NA,1.18181818181818
"doc_7360",4,0.5,0.75,0.75,0,0,NA,26418100,2020,"1261541640","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Nordjylland",430,0.857142857142857
"doc_7361",3,0,1,0.333333333333333,NA,NA,NA,27436463,2019,"438428079","Trade","Medium (C)","Limited Liability Companies","Region Hovedstaden",107,0.5
"doc_7362",16,0.3125,0.375,0.5,0.6,0,1,39402246,2019,"754630000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",708,0.954545454545455
"doc_7363",3,0,0.333333333333333,0.666666666666667,NA,NA,NA,34073929,2020,"NULL","Finance and Insurance","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.75
"doc_7364",5,0.2,0.8,0.2,1,0,1,12483589,2018,"433376000","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",159,0.666666666666667
"doc_7365",4,0.25,0.75,1,0,0,NA,66920216,2020,"399243000","Manufacturing","Large (C+)","Limited Liability Companies","Region Sjælland",298,0.714285714285714
"doc_7366",10,0.2,0.6,0.5,1,0,1,51452313,2020,"28542000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",26,0.75
"doc_7367",34,0.176470588235294,0.352941176470588,0.264705882352941,0.166666666666667,0,1,38381954,2020,"154,429,696,908,544","Utilities","Large (C+)","Limited Liability Companies","Region Midtjylland",60,0.869565217391304
"doc_7368",8,0.375,0.5,0.5,0,0,NA,89868815,2019,"325271000","Trade","Unknown","Limited Liability Companies","Region Hovedstaden",NA,0.916666666666667
"doc_7369",35,0.2,0.514285714285714,0.371428571428571,0.571428571428571,0,1,39719673,2020,"NULL","Trade","Small (A-B)","Limited Liability Companies","Region Nordjylland",1,0.792452830188679
"doc_737",26,0.615384615384615,0.230769230769231,0.0769230769230769,0.375,0.1875,0.666666666666667,33748329,2020,"756980000","Services","Large (C+)","Limited Liability Companies","Region Syddanmark",799,1.3125
"doc_7370",4,0.5,0.75,0.75,0,0,NA,19420604,2019,"1105612326","Trade","Large (C+)","Limited Liability Companies","Region Nordjylland",405,0.857142857142857
"doc_7371",30,0.166666666666667,0.466666666666667,0.333333333333333,0.4,0.2,0.5,56098828,2018,"1339923000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",68,0.795454545454545
"doc_7372",41,0.292682926829268,0.317073170731707,0.195121951219512,0.75,0.166666666666667,0.777777777777778,38433849,2020,"482417000","Finance and Insurance","Unknown","Limited Liability Companies","Region Hovedstaden",NA,0.981481481481482
"doc_7373",4,0.75,0.5,1,0,0,NA,12760043,2018,"NULL","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",657,1.16666666666667
"doc_7374",9,0.111111111111111,0.555555555555556,0.777777777777778,0,0,NA,18940590,2019,"1696014000","Agriculture","Large (C+)","Limited Liability Companies","Region Nordjylland",536,0.714285714285714
"doc_7375",3,0.333333333333333,0.666666666666667,0.666666666666667,0,0,NA,29697469,2018,"2557531000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",1680,0.8
"doc_7376",25,0.24,0.56,0.36,0.166666666666667,0,1,11810543,2018,"3215962000","Transport","Large (C+)","Limited Liability Companies","Region Midtjylland",322,0.794871794871795
"doc_7377",28,0.0714285714285714,0.75,0.107142857142857,0,0,NA,33781903,2018,"4444800000","Finance and Insurance","Unknown","Limited Liability Companies","Region Hovedstaden",NA,0.612244897959184
"doc_7379",1,1,1,1,0,0,NA,70333414,2019,"879295000","Trade","Large (C+)","Limited Liability Companies","Region Hovedstaden",270,1
"doc_738",5,0.4,0.6,0.2,0.5,0,1,42583324,2023,"492221000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",283,0.875
"doc_7380",36,0.222222222222222,0.361111111111111,0.222222222222222,0.25,0.25,1,18298503,2018,"652678785","Manufacturing","Large (C+)","Limited Liability Companies","Region Midtjylland",297,0.897959183673469
"doc_7382",34,0.352941176470588,0.441176470588235,0.235294117647059,0.666666666666667,0,1,55708118,2018,"328692000","Construction","Large (C+)","Limited Liability Companies","Region Syddanmark",401,0.938775510204082
"doc_7383",18,0.388888888888889,0.333333333333333,0.166666666666667,0.285714285714286,0,1,16453617,2018,"870257710","Real Estate","Large (C+)","Limited Liability Companies","Region Midtjylland",346,1.04166666666667
"doc_7384",36,0.138888888888889,0.638888888888889,0.166666666666667,0.2,0,1,12561113,2020,"915932193","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",573,0.694915254237288
"doc_7385",7,0.142857142857143,0.714285714285714,0.714285714285714,0,0,NA,16229415,2018,"649806000","Knowledge Services","Unknown","Limited Liability Companies","Region Hovedstaden",NA,0.666666666666667
"doc_7386",2,0,1,1,NA,NA,NA,26589355,2019,"280825903","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",312,0.5
"doc_7387",22,0.136363636363636,0.863636363636364,0.590909090909091,0,0,NA,25550668,2018,"1823542000","Finance and Insurance","Unknown","Limited Liability Companies","Region Hovedstaden",NA,0.609756097560975
"doc_7388",16,0.3125,0.625,0.375,0.6,0,1,38745409,2020,"501253129","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",65,0.807692307692308
"doc_7389",11,0.727272727272727,0.181818181818182,0.272727272727273,0.375,0.5,0.333333333333333,44623528,2021,"2937043000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",2534,1.46153846153846
"doc_739",33,0.333333333333333,0.454545454545455,0.151515151515152,0.454545454545455,0,1,39084694,2018,"502378438","Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",266,0.916666666666667
"doc_7390",4,0,0.75,0.25,NA,NA,NA,33971400,2021,"NULL","Knowledge Services","Small (A-B)","Limited Liability Companies","Region Sjælland",1,0.571428571428571
"doc_7391",13,0.0769230769230769,0.615384615384615,0.538461538461538,0,0,NA,17233599,2021,"2690702000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",213,0.666666666666667
"doc_7392",6,0.5,0.666666666666667,0.833333333333333,0,0,NA,36911662,2021,"448224957","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",170,0.9
"doc_7393",8,0.125,0.625,0.75,1,0,1,31754615,2021,"439511000","Agriculture","Large (C+)","Limited Liability Companies","Region Nordjylland",85,0.692307692307692
"doc_7394",4,0.5,0.75,0.75,0,0,NA,41014423,2021,"255692038","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",14,0.857142857142857
"doc_7395",14,0.142857142857143,0.428571428571429,0.142857142857143,0,0,NA,36711515,2021,"8163652","Information and Communication","Small (A-B)","Limited Liability Companies","Region Hovedstaden",13,0.8
"doc_7396",3,0.333333333333333,0.333333333333333,0.333333333333333,0,0,NA,26212189,2019,"632538000","Real Estate","Large (C+)","Limited Liability Companies","Region Syddanmark",163,1
"doc_7397",26,0.269230769230769,0.423076923076923,0.346153846153846,0.142857142857143,0,1,18809036,2019,"1691034000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",86,0.891891891891892
"doc_7398",2,0.5,1,1,0,0,NA,79332216,2019,"628,269,955,802,839","Trade","Large (C+)","Limited Liability Companies","Region Syddanmark",16,0.75
"doc_7399",36,0.75,0.305555555555556,0.25,0.481481481481481,0.0740740740740741,0.846153846153846,85500716,2019,"3506046222","Trade","Large (C+)","Limited Liability Companies","Region Sjælland",932,1.34042553191489
"doc_74",12,0.166666666666667,0.166666666666667,0.75,0,0,NA,40542248,2023,"933921000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",230,1
"doc_740",4,0,0.25,0.75,NA,NA,NA,39756536,2021,"23402000","Real Estate","Small (A-B)","Limited Liability Companies","Region Hovedstaden",0,0.8
"doc_7400",28,0.214285714285714,0.464285714285714,0.321428571428571,0.5,0,1,19415201,2020,"318649000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",659,0.829268292682927
"doc_7401",36,0.305555555555556,0.361111111111111,0.333333333333333,0.363636363636364,0,1,41642068,2020,"139,996,381,598,922","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",1346,0.959183673469388
"doc_7402",18,0.222222222222222,0.388888888888889,0.166666666666667,0.25,0,1,37427497,2020,"537,082,720,757,608","Services","Unknown","Limited Liability Companies","Region Hovedstaden",2452,0.88
"doc_7403",2,0.5,0.5,0.5,0,0,NA,31180503,2019,"28,664,265,030,731","Transport","Unknown","Limited Liability Companies","Region Hovedstaden",33,1
"doc_7404",28,0.142857142857143,0.75,0.321428571428571,0.25,0,1,28681011,2019,"366415000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Hovedstaden",239,0.653061224489796
"doc_7405",29,0.655172413793103,0.413793103448276,0.310344827586207,0.105263157894737,0,1,37304239,2019,"1443508000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Sjælland",397,1.17073170731707
"doc_7406",7,0.142857142857143,0.571428571428571,0.714285714285714,0,0,NA,14246045,2020,"1534076000","Real Estate","Unknown","Limited Liability Companies","Region Hovedstaden",NA,0.727272727272727
"doc_7407",29,0.448275862068966,0.620689655172414,0.482758620689655,0.153846153846154,0,1,35209352,2022,"664729192","Knowledge Services","Large (C+)","Partnerships","Region Hovedstaden",302,0.893617021276596
"doc_7408",4,0,1,0.5,NA,NA,NA,21577278,2022,"493396997","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Hovedstaden",101,0.5
"doc_7409",31,0.483870967741935,0.290322580645161,0.354838709677419,0.666666666666667,0.0666666666666667,0.9,34602255,2022,"595383000","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Syddanmark",311,1.15
"doc_741",1,1,0,0,0,0,NA,40742085,2019,"NULL","Finance and Insurance","Medium (C)","Limited Liability Companies","Region Midtjylland",64,2
"doc_7410",38,0.131578947368421,0.552631578947368,0.368421052631579,0,0,NA,47395518,2021,"541393000","Construction","Large (C+)","Limited Liability Companies","Region Midtjylland",355,0.728813559322034
"doc_7411",7,0.285714285714286,0.571428571428571,0.571428571428571,0.5,0,1,36988665,2023,"NULL","Finance and Insurance","Small (A-B)","Partnerships","Region Hovedstaden",0,0.818181818181818
"doc_7412",13,0.0769230769230769,0.692307692307692,0.384615384615385,0,0,NA,20608390,2022,"441559610","Knowledge Services","Large (C+)","Limited Liability Companies","Region Nordjylland",113,0.636363636363636
"doc_7413",2,0,0.5,0.5,NA,NA,NA,42909769,2023,"637172935","Knowledge Services","Large (C+)","Partnerships","Region Midtjylland",449,0.666666666666667
"doc_7414",33,0.272727272727273,0.515151515151515,0.696969696969697,0.333333333333333,0,1,39893932,2022,"988842000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Nordjylland",410,0.84
"doc_7415",29,0.379310344827586,0.344827586206897,0.241379310344828,0.636363636363636,0.181818181818182,0.857142857142857,10665841,2021,"943648000","Trade","Large (C+)","Limited Liability Companies","Region Sjælland",221,1.02564102564103
"doc_7416",21,0.0952380952380952,0.761904761904762,0.19047619047619,0,0,NA,25673948,2022,"1014967000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Syddanmark",2157,0.621621621621622
"doc_7417",3,1,0.666666666666667,0.333333333333333,0,0,NA,31627885,2023,"NULL","Knowledge Services","Medium (C)","Partnerships","Region Hovedstaden",59,1.2
"doc_7418",4,0.25,0.5,0.75,0,0,NA,40178880,2022,"287404365","Finance and Insurance","Large (C+)","Limited Liability Companies","Region Midtjylland",460,0.833333333333333
"doc_7419",27,0.37037037037037,0.592592592592593,0.333333333333333,0.5,0.4,0.4,78419717,2022,"327,651,286,612,829","Trade","Unknown","Limited Liability Companies","Region Hovedstaden",0,0.86046511627907
"doc_742",17,0,0.470588235294118,0.529411764705882,NA,NA,NA,31278422,2022,"586185000","Knowledge Services","Large (C+)","Limited Liability Companies","Region Syddanmark",440,0.68
"doc_7420",22,0.409090909090909,0.454545454545455,0.5,0.333333333333333,0,1,42155918,2020,"1006138000","Manufacturing","Large (C+)","Limited Liability Companies","Region Sjælland",370,0.96875
